Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F49_56,F49,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,56,1,735,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_067,NA,NA,7 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F64_71,M64,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,71,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F65_72,M64,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,72,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F64_71,F64,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,71,1,716,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_093,NA,NA,25 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F77_84,F77,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,84,1,792,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_114,SNOUT 20R1351,NA,10 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F62_69,F62,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,69,1,826,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_089,SNOUT 20R1135,NA,15 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,N/A,KPS-Male,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,NA,NA,NA,0,763,FALSE,NA,NA,NA,NA,NA,NotSpawned,Killed,Cull,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_117,NA,NA,Bad AD
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F74_81,M75,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,81,2,768,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_105,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F75_82,M75,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,82,2,768,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_105,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F82_89,M82,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,89,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F83_90,M82,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,90,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F48_55,M49,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,55,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F49_56,M49,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,56,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F42_49,M43,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,49,1,688,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_043,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F43_50,M43,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,50,1,688,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_043,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F52_59,F52,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,59,1,783,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_070,NA,NA,3 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F48_55,M48,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,55,1,810,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_054,SNOUT 20R1127,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F49_56,M48,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,56,1,810,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_054,SNOUT 20R1127,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F48_55,F48,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,55,1,827,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_066,SCALE 2-5,NA,4 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F68_75,F68,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,75,1,753,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_097,SNOUT 20R1346,NA,2 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F61_68,F61,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,68,1,785,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_088,SCALE 2-6,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F35_42,F35,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,42,1,737,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_047,SNOUT 20R1124,NA,3 extra eggs
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F79_86,F79,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,86,1,780,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK20S_118,NA,NA,small egg mass
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F54_60,M54,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,60,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F55_62,M54,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,62,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/1/2020 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/1/2020 LGH Spawning Room (Lot #29.20.497), 8:00 AM",FALSE,FALSE,NA,29.20.497,F34_41,M35,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2020,NA,Chinook,Spring,NA,4350,NA,41,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2020 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
